Toko Fashion,,,,,,,,,,,,,,,,,,,
Order ID,Order Date,Customer Name,City,Product Name,Unit Price,Quantity,Discount (%),Subtotal,Discount Amount,Total Sales,Shipping Fee,Grand Total,Payment Method,,,,,,
ORD00595,7/30/2025 17:57,Lestari Hidayat,Samarinda,Celana Jeans,"265,000",2,0,"530,000",0,"530,000","27,000","1,668,000",Transfer Bank,,FashionKita,4,S,Rayon,Wanita
ORD00595,7/30/2025 17:57,Lestari Hidayat,Samarinda,Celana Chino,"210,000",2,0,"420,000",0,"420,000","27,000","1,668,000",Transfer Bank,,FashionKita,4,XL,Jersey,Pria
ORD00595,7/30/2025 17:57,Lestari Hidayat,Samarinda,Kaos Panjang,"126,000",3,0,"378,000",0,"378,000","27,000","1,668,000",Transfer Bank,,Toko Fashion App,3,M,Knitted,Pria
ORD00596,2/12/2025 8:28,Aulia Budiman,Bandung,Gamis,"687,000",1,0,"687,000",0,"687,000","27,000","2,397,000",COD,,Toko Fashion App,3,L,Katun,Pria
ORD00596,2/12/2025 8:28,Aulia Budiman,Bandung,Jaket Bomber,"391,000",2,0,"782,000",0,"782,000","27,000","2,397,000",COD,,Toko Fashion App,3,XXL,Twill,Pria
ORD00596,2/12/2025 8:28,Aulia Budiman,Bandung,Kemeja Casual,"211,000",1,0,"211,000",0,"211,000","27,000","2,397,000",COD,,Toko Fashion App,3,XL,Cotton Combed,Pria
ORD00596,2/12/2025 8:28,Aulia Budiman,Bandung,Celana Chino,"345,000",2,0,"690,000",0,"690,000","27,000","2,397,000",COD,,Toko Fashion App,5,M,Satin,Wanita
ORD00597,3/9/2025 21:56,Andi Setiawan,Tanjung Selor,Blouse,"306,000",1,0,"306,000",0,"306,000","24,000","1,295,000",Kartu Kredit,,Toko Fashion App,5,L,Scuba,Pria
ORD00597,3/9/2025 21:56,Andi Setiawan,Tanjung Selor,Celana Jeans,"571,000",1,0,"571,000",0,"571,000","24,000","1,295,000",Kartu Kredit,,Toko Fashion App,5,L,Katun,Pria
ORD00597,3/9/2025 21:56,Andi Setiawan,Tanjung Selor,Dress Casual,"197,000",2,0,"394,000",0,"394,000","24,000","1,295,000",Kartu Kredit,,Toko Fashion App,5,XL,Katun Twill,Pria
ORD00598,5/31/2025 9:23,Gita Utami,Banda Aceh,Kemeja Casual,"203,000",2,0,"406,000",0,"406,000","27,000","1,937,000",Transfer Bank,,StyleMart,4,L,Viscose,Wanita
ORD00598,5/31/2025 9:23,Gita Utami,Banda Aceh,Hijab,"49,000",2,0,"98,000",0,"98,000","27,000","1,937,000",Transfer Bank,,StyleMart,4,M,Katun,Pria
ORD00598,5/31/2025 9:23,Gita Utami,Banda Aceh,Gamis,"533,000",2,0,"1,066,000",0,"1,066,000","27,000","1,937,000",Transfer Bank,,StyleMart,4,L,Rayon,Wanita
ORD00598,5/31/2025 9:23,Gita Utami,Banda Aceh,Cardigan,"340,000",1,0,"340,000",0,"340,000","27,000","1,937,000",Transfer Bank,,StyleMart,3,L,Chambray,Pria
ORD00599,9/13/2025 21:26,Indra Rahmawati,Surabaya,Hoodie,"256,000",1,0,"256,000",0,"256,000","24,000","1,502,000",COD,,StyleMart,3,XXL,Voal,Wanita
ORD00599,9/13/2025 21:26,Indra Rahmawati,Surabaya,Celana Pendek,"118,000",2,0,"236,000",0,"236,000","24,000","1,502,000",COD,,StyleMart,3,XXL,Sutra,Wanita
ORD00599,9/13/2025 21:26,Indra Rahmawati,Surabaya,Jaket Bomber,"493,000",2,0,"986,000",0,"986,000","24,000","1,502,000",COD,,StyleMart,3,M,Acrylic,Wanita
ORD00600,4/9/2025 14:08,Fitri Kusuma,Sofifi,Hoodie,"351,000",1,0,"351,000",0,"351,000","27,000","1,242,000",e-Wallet,,FashionHub,5,L,Polyester,Pria
ORD00600,4/9/2025 14:08,Fitri Kusuma,Sofifi,Kemeja Casual,"242,000",1,0,"242,000",0,"242,000","27,000","1,242,000",e-Wallet,,FashionHub,5,L,Polyester,Pria
ORD00600,4/9/2025 14:08,Fitri Kusuma,Sofifi,Celana Jeans,"374,000",1,0,"374,000",0,"374,000","27,000","1,242,000",e-Wallet,,FashionHub,5,XL,Polyester,Pria
ORD00600,4/9/2025 14:08,Fitri Kusuma,Sofifi,Legging,"248,000",1,0,"248,000",0,"248,000","27,000","1,242,000",e-Wallet,,StyleMart,4,XL,Polyester,Pria
ORD00601,5/11/2025 13:01,Citra Iskandar,Jayapura,Gamis,"702,000",2,0,"1,404,000",0,"1,404,000","22,000","2,281,000",Kartu Kredit,,StyleMart,4,M,Chambray,Pria
ORD00601,5/11/2025 13:01,Citra Iskandar,Jayapura,Blouse,"285,000",3,0,"855,000",0,"855,000","22,000","2,281,000",Kartu Kredit,,StyleMart,4,L,Katun,Pria
ORD00602,6/9/2025 16:57,Vina Hidayat,Kupang,Celana Chino,"191,000",1,0,"191,000",0,"191,000","27,000","1,822,000",Kartu Kredit,,StyleMart,4,XL,Polyester,Wanita
ORD00602,6/9/2025 16:57,Vina Hidayat,Kupang,Hijab,"112,000",2,0,"224,000",0,"224,000","27,000","1,822,000",Kartu Kredit,,FashionKita,3,XL,Woolpeach,Wanita
ORD00602,6/9/2025 16:57,Vina Hidayat,Kupang,Hoodie,"290,000",2,0,"580,000",0,"580,000","27,000","1,822,000",Kartu Kredit,,FashionKita,3,XXL,Satin,Wanita
ORD00602,6/9/2025 16:57,Vina Hidayat,Kupang,Sweater,"400,000",2,0,"800,000",0,"800,000","27,000","1,822,000",Kartu Kredit,,Toko Fashion App,5,L,Twill,Pria
ORD00603,10/10/2025 12:56,Dina Maulana,Jambi,Celana Chino,"335,000",1,10,"335,000","33,500","301,500","27,000","2,400,300",Transfer Bank,,Toko Fashion App,5,S,Ceruty,Wanita
ORD00603,10/10/2025 12:56,Dina Maulana,Jambi,Celana Jeans,"561,000",1,10,"561,000","56,100","504,900","27,000","2,400,300",Transfer Bank,,Toko Fashion App,5,L,Fleece,Pria
ORD00603,10/10/2025 12:56,Dina Maulana,Jambi,Gamis,"673,000",1,10,"673,000","67,300","605,700","27,000","2,400,300",Transfer Bank,,Toko Fashion App,5,XL,Wool,Pria
ORD00603,10/10/2025 12:56,Dina Maulana,Jambi,Jaket Denim,"534,000",2,10,"1,068,000","106,800","961,200","27,000","2,400,300",Transfer Bank,,StyleMart,1,XL,Twill,Pria
ORD00604,3/5/2025 18:34,Sari Halim,Kendari,Gamis,"284,000",2,0,"568,000",0,"568,000","24,000","1,381,000",Kartu Kredit,,StyleMart,1,L,Denim,Pria
ORD00604,3/5/2025 18:34,Sari Halim,Kendari,Hijab,"115,000",3,0,"345,000",0,"345,000","24,000","1,381,000",Kartu Kredit,,StyleMart,1,XXL,Satin,Wanita
ORD00604,3/5/2025 18:34,Sari Halim,Kendari,Cardigan,"444,000",1,0,"444,000",0,"444,000","24,000","1,381,000",Kartu Kredit,,StyleMart,1,XXL,Chambray,Pria
ORD00605,5/29/2025 13:27,Erna Maulana,Jayapura,Hoodie,"221,000",1,0,"221,000",0,"221,000","27,000","1,284,000",Transfer Bank,,Toko Fashion App,1,S,Woolpeach,Wanita
ORD00605,5/29/2025 13:27,Erna Maulana,Jayapura,Celana Pendek,"126,000",3,0,"378,000",0,"378,000","27,000","1,284,000",Transfer Bank,,Toko Fashion App,1,S,Voal,Wanita
ORD00605,5/29/2025 13:27,Erna Maulana,Jayapura,Kaos Panjang,"138,000",2,0,"276,000",0,"276,000","27,000","1,284,000",Transfer Bank,,Toko Fashion App,1,S,Acrylic,Wanita
ORD00605,5/29/2025 13:27,Erna Maulana,Jayapura,Kemeja Casual,"191,000",2,0,"382,000",0,"382,000","27,000","1,284,000",Transfer Bank,,Toko Fashion App,1,S,Polyester,Pria
ORD00606,4/28/2025 14:14,Gita Saputra,Jakarta,Dress Casual,"283,000",1,0,"283,000",0,"283,000","24,000","1,633,000",Transfer Bank,,Toko Fashion App,1,L,Jersey,Pria
ORD00606,4/28/2025 14:14,Gita Saputra,Jakarta,Sweater,"339,000",2,0,"678,000",0,"678,000","24,000","1,633,000",Transfer Bank,,Toko Fashion App,1,M,Jersey,Pria
ORD00606,4/28/2025 14:14,Gita Saputra,Jakarta,Gamis,"648,000",1,0,"648,000",0,"648,000","24,000","1,633,000",Transfer Bank,,Toko Fashion App,1,XXL,Chambray,Pria
ORD00607,7/29/2025 18:50,Lestari Puspita,Ambon,Gamis,"324,000",1,0,"324,000",0,"324,000","20,000","864,000",e-Wallet,,FashionKita,3,S,Rayon,Wanita
ORD00607,7/29/2025 18:50,Lestari Puspita,Ambon,Rok Midi,"256,000",1,0,"256,000",0,"256,000","20,000","864,000",e-Wallet,,FashionKita,3,L,Wool,Pria
ORD00607,7/29/2025 18:50,Lestari Puspita,Ambon,Sweater,"264,000",1,0,"264,000",0,"264,000","20,000","864,000",e-Wallet,,FashionKita,3,S,Woolpeach,Wanita
ORD00608,8/24/2025 15:19,Dewi Pradipta,Makassar,Jaket Denim,"456,000",2,0,"912,000",0,"912,000","27,000","2,704,000",Transfer Bank,,Toko Fashion App,5,XXL,Sutra,Wanita
ORD00608,8/24/2025 15:19,Dewi Pradipta,Makassar,Legging,"202,000",2,0,"404,000",0,"404,000","27,000","2,704,000",Transfer Bank,,Toko Fashion App,5,L,Twill,Wanita
ORD00608,8/24/2025 15:19,Dewi Pradipta,Makassar,Dress Casual,"389,000",1,0,"389,000",0,"389,000","27,000","2,704,000",Transfer Bank,,Toko Fashion App,5,XL,Wool,Pria
ORD00608,8/24/2025 15:19,Dewi Pradipta,Makassar,Kemeja Casual,"324,000",3,0,"972,000",0,"972,000","27,000","2,704,000",Transfer Bank,,Toko Fashion App,5,L,Chambray,Pria
ORD00609,3/17/2025 10:16,Zahra Budiman,Jakarta,Kemeja Formal,"295,000",2,0,"590,000",0,"590,000","24,000","1,271,000",Kartu Kredit,,Toko Fashion App,5,S,Polyester,Wanita
ORD00609,3/17/2025 10:16,Zahra Budiman,Jakarta,Celana Jeans,"273,000",1,0,"273,000",0,"273,000","24,000","1,271,000",Kartu Kredit,,Toko Fashion App,5,XXL,Katun,Wanita
ORD00609,3/17/2025 10:16,Zahra Budiman,Jakarta,Hoodie,"192,000",2,0,"384,000",0,"384,000","24,000","1,271,000",Kartu Kredit,,Toko Fashion App,5,L,Linen,Pria
ORD00610,2/3/2025 17:50,Eka Pradipta,Merauke,Kemeja Casual,"212,000",1,0,"212,000",0,"212,000","20,000","1,007,000",Transfer Bank,,FashionKita,3,M,Linen,Pria
ORD00610,2/3/2025 17:50,Eka Pradipta,Merauke,Kaos Pendek,"124,000",4,0,"496,000",0,"496,000","20,000","1,007,000",Transfer Bank,,FashionKita,3,L,Stretch Denim,Pria
ORD00610,2/3/2025 17:50,Eka Pradipta,Merauke,Jaket Bomber,"279,000",1,0,"279,000",0,"279,000","20,000","1,007,000",Transfer Bank,,FashionKita,3,M,Cotton Combed,Pria
ORD00611,6/8/2025 20:59,Rizky Fauziah,Semarang,Rok Midi,"376,000",3,0,"1,128,000",0,"1,128,000","22,000","1,943,000",e-Wallet,,StyleMart,3,L,Linen,Pria
ORD00611,6/8/2025 20:59,Rizky Fauziah,Semarang,Gamis,"793,000",1,0,"793,000",0,"793,000","22,000","1,943,000",e-Wallet,,StyleMart,3,L,Cotton Combed,Pria
ORD00612,10/21/2025 10:13,Joko Nugroho,Samarinda,Dress Casual,"298,000",1,0,"298,000",0,"298,000","27,000","1,307,000",e-Wallet,,StyleMart,3,S,Nylon,Pria
ORD00612,10/21/2025 10:13,Joko Nugroho,Samarinda,Kaos Polo,"191,000",2,0,"382,000",0,"382,000","27,000","1,307,000",e-Wallet,,OutfitNow,5,L,Katun,Wanita
ORD00612,10/21/2025 10:13,Joko Nugroho,Samarinda,Celana Pendek,"134,000",2,0,"268,000",0,"268,000","27,000","1,307,000",e-Wallet,,OutfitNow,5,L,Sutra,Wanita
ORD00612,10/21/2025 10:13,Joko Nugroho,Samarinda,Blouse,"332,000",1,0,"332,000",0,"332,000","27,000","1,307,000",e-Wallet,,FashionKita,3,XL,Rayon,Wanita
ORD00613,5/16/2025 12:04,Aulia Wijaya,Tanjungpinang,Jaket Bomber,"372,000",1,0,"372,000",0,"372,000","17,000","506,000",Transfer Bank,,FashionKita,3,L,Katun Pique,Pria
ORD00613,5/16/2025 12:04,Aulia Wijaya,Tanjungpinang,Hijab,"117,000",1,0,"117,000",0,"117,000","17,000","506,000",Transfer Bank,,FashionKita,3,XXL,Jersey,Pria
ORD00614,2/20/2025 14:23,Aulia Setiawan,Jambi,Kaos Panjang,"109,000",3,0,"327,000",0,"327,000","22,000","1,111,000",Kartu Kredit,,FashionKita,3,M,Satin,Wanita
ORD00614,2/20/2025 14:23,Aulia Setiawan,Jambi,Blouse,"254,000",3,0,"762,000",0,"762,000","22,000","1,111,000",Kartu Kredit,,StyleMart,2,M,Nylon,Pria
ORD00615,4/17/2025 15:52,Rizky Budiman,Semarang,Jaket Denim,"405,000",2,0,"810,000",0,"810,000","24,000","1,587,000",COD,,StyleMart,2,XL,Polyester,Wanita
ORD00615,4/17/2025 15:52,Rizky Budiman,Semarang,Kemeja Formal,"348,000",1,0,"348,000",0,"348,000","24,000","1,587,000",COD,,StyleMart,1,XL,Cotton Combed,Pria
ORD00615,4/17/2025 15:52,Rizky Budiman,Semarang,Kaos Panjang,"135,000",3,0,"405,000",0,"405,000","24,000","1,587,000",COD,,StyleMart,1,S,Viscose,Wanita
ORD00616,9/1/2025 16:03,Qori Ananda,Surabaya,Jaket Denim,"375,000",2,0,"750,000",0,"750,000","22,000","1,060,000",Kartu Kredit,,OutfitNow,5,L,Denim,Pria
ORD00616,9/1/2025 16:03,Qori Ananda,Surabaya,Jaket Bomber,"288,000",1,0,"288,000",0,"288,000","22,000","1,060,000",Kartu Kredit,,OutfitNow,5,XL,Linen,Pria
ORD00617,2/14/2025 20:51,Putri Puspita,Tanjung Selor,Blouse,"330,000",3,0,"990,000",0,"990,000","22,000","1,676,000",Kartu Kredit,,OutfitNow,5,S,Cotton Combed,Pria
ORD00617,2/14/2025 20:51,Putri Puspita,Tanjung Selor,Celana Pendek,"166,000",4,0,"664,000",0,"664,000","22,000","1,676,000",Kartu Kredit,,FashionHub,4,XXL,Chambray,Pria
ORD00618,8/16/2025 9:28,Hana Setiawan,Semarang,Celana Chino,"195,000",2,0,"390,000",0,"390,000","17,000","730,000",Kartu Kredit,,FashionHub,4,L,Polyester,Pria
ORD00618,8/16/2025 9:28,Hana Setiawan,Semarang,Dress Casual,"323,000",1,0,"323,000",0,"323,000","17,000","730,000",Kartu Kredit,,Toko Fashion App,1,M,Viscose,Wanita
ORD00619,10/29/2025 15:24,Clara Halim,Merauke,Jaket Bomber,"454,000",1,0,"454,000",0,"454,000","27,000","1,953,000",e-Wallet,,Toko Fashion App,1,M,Jersey,Pria
ORD00619,10/29/2025 15:24,Clara Halim,Merauke,Hoodie,"311,000",2,0,"622,000",0,"622,000","27,000","1,953,000",e-Wallet,,Toko Fashion App,3,S,Katun Twill,Pria
ORD00619,10/29/2025 15:24,Clara Halim,Merauke,Cardigan,"221,000",2,0,"442,000",0,"442,000","27,000","1,953,000",e-Wallet,,Toko Fashion App,3,XXL,Viscose,Wanita
ORD00619,10/29/2025 15:24,Clara Halim,Merauke,Hijab,"136,000",3,0,"408,000",0,"408,000","27,000","1,953,000",e-Wallet,,StyleMart,3,L,Nylon,Pria
ORD00620,11/27/2025 13:48,Erna Kurniawan,Sofifi,Hijab,"54,000",1,0,"54,000",0,"54,000","20,000","1,003,000",Kartu Kredit,,StyleMart,3,XL,Fleece,Pria
ORD00620,11/27/2025 13:48,Erna Kurniawan,Sofifi,Kaos Pendek,"117,000",3,0,"351,000",0,"351,000","20,000","1,003,000",Kartu Kredit,,StyleMart,3,XL,Acrylic,Wanita
ORD00620,11/27/2025 13:48,Erna Kurniawan,Sofifi,Celana Chino,"289,000",2,0,"578,000",0,"578,000","20,000","1,003,000",Kartu Kredit,,StyleMart,3,XXL,Voal,Wanita
ORD00621,9/29/2025 10:27,Erna Wijaya,Gorontalo,Jaket Denim,"387,000",2,0,"774,000",0,"774,000","27,000","2,102,000",COD,,Toko Fashion App,2,S,Voal,Wanita
ORD00621,9/29/2025 10:27,Erna Wijaya,Gorontalo,Rok Midi,"234,000",2,0,"468,000",0,"468,000","27,000","2,102,000",COD,,Toko Fashion App,2,M,Cotton Combed,Pria
ORD00621,9/29/2025 10:27,Erna Wijaya,Gorontalo,Jaket Bomber,"495,000",1,0,"495,000",0,"495,000","27,000","2,102,000",COD,,Toko Fashion App,2,L,Katun,Pria
ORD00621,9/29/2025 10:27,Erna Wijaya,Gorontalo,Hoodie,"338,000",1,0,"338,000",0,"338,000","27,000","2,102,000",COD,,Toko Fashion App,4,M,Chambray,Pria
ORD00622,2/9/2025 21:08,Andi Iskandar,Tanjungpinang,Jaket Denim,"585,000",1,0,"585,000",0,"585,000","22,000","1,045,000",Transfer Bank,,Toko Fashion App,4,XL,Katun,Wanita
ORD00622,2/9/2025 21:08,Andi Iskandar,Tanjungpinang,Kaos Polo,"219,000",2,0,"438,000",0,"438,000","22,000","1,045,000",Transfer Bank,,Toko Fashion App,4,XL,Scuba,Pria
ORD00623,3/27/2025 13:55,Zahra Ramadhani,Padang,Celana Pendek,"245,000",2,0,"490,000",0,"490,000","22,000","1,252,000",COD,,Toko Fashion App,4,XL,Polyester,Pria
ORD00623,3/27/2025 13:55,Zahra Ramadhani,Padang,Rok Midi,"370,000",2,0,"740,000",0,"740,000","22,000","1,252,000",COD,,OutfitNow,1,M,Denim,Pria
ORD00624,12/3/2025 8:24,Bayu Ramadhani,Jayapura,Kaos Polo,"150,000",2,0,"300,000",0,"300,000","17,000","921,000",COD,,OutfitNow,1,S,Polyester,Pria
ORD00624,12/3/2025 8:24,Bayu Ramadhani,Jayapura,Dress Formal,"604,000",1,0,"604,000",0,"604,000","17,000","921,000",COD,,StyleMart,2,M,Katun,Pria
ORD00625,8/28/2025 15:21,Putri Halim,Jakarta,Celana Jeans,"310,000",1,0,"310,000",0,"310,000","20,000","982,000",Kartu Kredit,,StyleMart,2,S,Polyester,Wanita
ORD00625,8/28/2025 15:21,Putri Halim,Jakarta,Jaket Bomber,"235,000",1,0,"235,000",0,"235,000","20,000","982,000",Kartu Kredit,,FashionKita,1,M,Katun Pique,Pria
ORD00625,8/28/2025 15:21,Putri Halim,Jakarta,Gamis,"417,000",1,0,"417,000",0,"417,000","20,000","982,000",Kartu Kredit,,FashionKita,1,L,Sutra,Wanita
ORD00626,6/17/2025 20:44,Indra Maulana,Banda Aceh,Celana Pendek,"134,000",2,0,"268,000",0,"268,000","20,000","809,000",Kartu Kredit,,StyleMart,5,L,Stretch Denim,Pria
ORD00626,6/17/2025 20:44,Indra Maulana,Banda Aceh,Celana Jeans,"244,000",1,0,"244,000",0,"244,000","20,000","809,000",Kartu Kredit,,StyleMart,5,L,Nylon,Pria
ORD00626,6/17/2025 20:44,Indra Maulana,Banda Aceh,Kemeja Formal,"277,000",1,0,"277,000",0,"277,000","20,000","809,000",Kartu Kredit,,StyleMart,5,L,Satin,Wanita
ORD00627,7/13/2025 21:14,Hana Nugroho,Kendari,Kaos Pendek,"72,000",2,0,"144,000",0,"144,000","27,000","2,549,000",e-Wallet,,StyleMart,2,L,Jersey,Pria
ORD00627,7/13/2025 21:14,Hana Nugroho,Kendari,Blouse,"337,000",3,0,"1,011,000",0,"1,011,000","27,000","2,549,000",e-Wallet,,StyleMart,2,L,Stretch Denim,Pria
ORD00627,7/13/2025 21:14,Hana Nugroho,Kendari,Celana Pendek,"239,000",4,0,"956,000",0,"956,000","27,000","2,549,000",e-Wallet,,StyleMart,2,M,Twill,Pria
ORD00627,7/13/2025 21:14,Hana Nugroho,Kendari,Cardigan,"411,000",1,0,"411,000",0,"411,000","27,000","2,549,000",e-Wallet,,StyleMart,4,XL,Cotton Combed,Pria
ORD00628,3/4/2025 21:03,Wahyu Pradipta,Wamena,Kaos Panjang,"153,000",1,0,"153,000",0,"153,000","24,000","1,799,000",COD,,StyleMart,4,XL,Rayon,Wanita
ORD00628,3/4/2025 21:03,Wahyu Pradipta,Wamena,Gamis,"487,000",2,0,"974,000",0,"974,000","24,000","1,799,000",COD,,StyleMart,4,M,Katun,Pria
ORD00628,3/4/2025 21:03,Wahyu Pradipta,Wamena,Dress Casual,"324,000",2,0,"648,000",0,"648,000","24,000","1,799,000",COD,,StyleMart,4,XL,Acrylic,Wanita
ORD00629,1/21/2025 18:28,Kartika Santoso,Manokwari,Legging,"155,000",2,0,"310,000",0,"310,000","24,000","1,539,000",e-Wallet,,FashionKita,4,S,Katun,Pria
ORD00629,1/21/2025 18:28,Kartika Santoso,Manokwari,Kaos Polo,"183,000",3,0,"549,000",0,"549,000","24,000","1,539,000",e-Wallet,,FashionKita,4,S,Sutra,Wanita
ORD00629,1/21/2025 18:28,Kartika Santoso,Manokwari,Jaket Bomber,"328,000",2,0,"656,000",0,"656,000","24,000","1,539,000",e-Wallet,,FashionKita,4,M,Viscose,Wanita
ORD00630,12/2/2025 13:57,Yani Budiman,Nabire,Jaket Bomber,"371,000",2,0,"742,000",0,"742,000","24,000","1,744,000",Transfer Bank,,FashionHub,2,XL,Nylon,Wanita
ORD00630,12/2/2025 13:57,Yani Budiman,Nabire,Hijab,"124,000",3,0,"372,000",0,"372,000","24,000","1,744,000",Transfer Bank,,FashionHub,2,L,Polyester,Pria
ORD00630,12/2/2025 13:57,Yani Budiman,Nabire,Legging,"202,000",3,0,"606,000",0,"606,000","24,000","1,744,000",Transfer Bank,,FashionHub,2,XL,Nylon,Pria
ORD00631,3/18/2025 8:38,Bayu Maulana,Banjarbaru,Cardigan,"271,000",1,0,"271,000",0,"271,000","22,000","1,095,000",COD,,Toko Fashion App,4,L,Nylon,Pria
ORD00631,3/18/2025 8:38,Bayu Maulana,Banjarbaru,Dress Casual,"401,000",2,0,"802,000",0,"802,000","22,000","1,095,000",COD,,Toko Fashion App,4,M,Ceruty,Wanita
ORD00632,7/8/2025 19:32,Lestari Nugroho,Manado,Rok Midi,"392,000",2,0,"784,000",0,"784,000","22,000","1,397,000",COD,,Toko Fashion App,4,XL,Nylon,Wanita
ORD00632,7/8/2025 19:32,Lestari Nugroho,Manado,Celana Pendek,"197,000",3,0,"591,000",0,"591,000","22,000","1,397,000",COD,,StyleMart,3,S,Acrylic,Wanita
ORD00633,4/21/2025 8:31,Hana Pradipta,Palu,Legging,"214,000",1,0,"214,000",0,"214,000","22,000","1,368,000",Transfer Bank,,StyleMart,3,XXL,Katun,Wanita
ORD00633,4/21/2025 8:31,Hana Pradipta,Palu,Jaket Denim,"566,000",2,0,"1,132,000",0,"1,132,000","22,000","1,368,000",Transfer Bank,,FashionKita,2,L,Twill,Wanita
ORD00634,2/4/2025 15:29,Bella Ananda,Bengkulu,Celana Pendek,"133,000",2,0,"266,000",0,"266,000","24,000","1,137,000",COD,,FashionKita,2,M,Katun,Pria
ORD00634,2/4/2025 15:29,Bella Ananda,Bengkulu,Dress Formal,"579,000",1,0,"579,000",0,"579,000","24,000","1,137,000",COD,,Toko Fashion App,2,M,Nylon,Wanita
ORD00634,2/4/2025 15:29,Bella Ananda,Bengkulu,Kemeja Formal,"268,000",1,0,"268,000",0,"268,000","24,000","1,137,000",COD,,Toko Fashion App,2,L,Cotton,Pria
ORD00635,11/14/2025 19:13,Citra Halim,Manokwari,Kaos Panjang,"102,000",3,0,"306,000",0,"306,000","20,000","757,000",e-Wallet,,StyleMart,3,XXL,Polyester,Pria
ORD00635,11/14/2025 19:13,Citra Halim,Manokwari,Celana Pendek,"202,000",1,0,"202,000",0,"202,000","20,000","757,000",e-Wallet,,StyleMart,3,L,Silk Blend,Wanita
ORD00635,11/14/2025 19:13,Citra Halim,Manokwari,Legging,"229,000",1,0,"229,000",0,"229,000","20,000","757,000",e-Wallet,,StyleMart,3,XXL,Twill,Pria
ORD00636,2/1/2025 20:57,Yani Ananda,Manokwari,Dress Casual,"370,000",1,0,"370,000",0,"370,000","27,000","1,729,000",COD,,OutfitNow,2,M,Katun,Pria
ORD00636,2/1/2025 20:57,Yani Ananda,Manokwari,Kaos Polo,"132,000",3,0,"396,000",0,"396,000","27,000","1,729,000",COD,,OutfitNow,2,L,Polyester,Pria
ORD00636,2/1/2025 20:57,Yani Ananda,Manokwari,Jaket Bomber,"238,000",1,0,"238,000",0,"238,000","27,000","1,729,000",COD,,OutfitNow,2,XXL,Polyester,Wanita
ORD00636,2/1/2025 20:57,Yani Ananda,Manokwari,Cardigan,"349,000",2,0,"698,000",0,"698,000","27,000","1,729,000",COD,,StyleMart,5,S,Katun,Wanita
ORD00637,11/9/2025 19:17,Dewi Ananda,Kendari,Kaos Panjang,"151,000",1,0,"151,000",0,"151,000","24,000","1,122,000",Kartu Kredit,,StyleMart,5,XXL,Katun Pique,Pria
ORD00637,11/9/2025 19:17,Dewi Ananda,Kendari,Rok Midi,"313,000",1,0,"313,000",0,"313,000","24,000","1,122,000",Kartu Kredit,,StyleMart,5,S,Nylon,Pria
ORD00637,11/9/2025 19:17,Dewi Ananda,Kendari,Kemeja Formal,"317,000",2,0,"634,000",0,"634,000","24,000","1,122,000",Kartu Kredit,,StyleMart,5,L,Wool,Wanita
ORD00638,10/1/2025 12:45,Ani Halim,Pangkalpinang,Sweater,"444,000",2,0,"888,000",0,"888,000","22,000","1,646,000",e-Wallet,,Toko Fashion App,5,L,Cotton Combed,Pria
ORD00638,10/1/2025 12:45,Ani Halim,Pangkalpinang,Cardigan,"368,000",2,0,"736,000",0,"736,000","22,000","1,646,000",e-Wallet,,Toko Fashion App,5,XXL,Polyester,Wanita
ORD00639,9/27/2025 17:18,Yani Utami,Merauke,Hijab,"134,000",1,0,"134,000",0,"134,000","17,000","541,000",Transfer Bank,,Toko Fashion App,5,XL,Twill,Pria
ORD00639,9/27/2025 17:18,Yani Utami,Merauke,Jaket Bomber,"390,000",1,0,"390,000",0,"390,000","17,000","541,000",Transfer Bank,,StyleMart,4,XXL,Wool,Pria
ORD00640,2/15/2025 15:36,Citra Ananda,Mamuju,Hoodie,"269,000",2,0,"538,000",0,"538,000","24,000","1,893,000",Transfer Bank,,StyleMart,4,XXL,Knitted,Wanita
ORD00640,2/15/2025 15:36,Citra Ananda,Mamuju,Kemeja Casual,"299,000",3,0,"897,000",0,"897,000","24,000","1,893,000",Transfer Bank,,Toko Fashion App,1,XL,Voal,Wanita
ORD00640,2/15/2025 15:36,Citra Ananda,Mamuju,Celana Pendek,"217,000",2,0,"434,000",0,"434,000","24,000","1,893,000",Transfer Bank,,Toko Fashion App,1,XXL,Nylon,Pria
ORD00641,12/8/2025 21:02,Bayu Nugroho,Pangkalpinang,Cardigan,"352,000",1,0,"352,000",0,"352,000","27,000","2,195,000",Transfer Bank,,StyleMart,1,L,Polyester,Pria
ORD00641,12/8/2025 21:02,Bayu Nugroho,Pangkalpinang,Kaos Pendek,"115,000",2,0,"230,000",0,"230,000","27,000","2,195,000",Transfer Bank,,StyleMart,1,XXL,Chambray,Pria
ORD00641,12/8/2025 21:02,Bayu Nugroho,Pangkalpinang,Gamis,"362,000",2,0,"724,000",0,"724,000","27,000","2,195,000",Transfer Bank,,StyleMart,1,S,Katun,Pria
ORD00641,12/8/2025 21:02,Bayu Nugroho,Pangkalpinang,Sweater,"431,000",2,0,"862,000",0,"862,000","27,000","2,195,000",Transfer Bank,,StyleMart,1,L,Knitted,Wanita
ORD00642,1/9/2025 14:32,Bayu Maulana,Pontianak,Dress Casual,"390,000",2,0,"780,000",0,"780,000","27,000","2,306,000",Kartu Kredit,,StyleMart,1,L,Cotton Combed,Pria
